Data,H,|I|,Out_Acc,In_Acc,Sol_Time,Gap,ObjVal,ObjBound,Model,Weight,Cal_Time,Rand_State,TL,Tuning_Used,Num_CB,Num_Cuts,CB_Time,Eps,Single_F,Max_F,,
car,3,1296,0.787037037,0.826422372,3600.005667,0.217605447,529,323.5469324,FlowOCT,0.5,36050.84635,0,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.821759259,0.842815815,3600.01785,0.195264443,758.2,405,FlowOCT,0.3,36054.89703,138,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.80787037,0.832208293,3600.015602,0.229086769,208.6,282.853311,FlowOCT,0.8,36054.33335,15,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.8125,0.819672131,3600.035946,0.212347989,1069,405,FlowOCT,0,36057.22274,89,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.835648148,0.837994214,3600.01358,0.222071962,209.8,323.6,FlowOCT,0.8,36057.1628,42,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.796296296,0.843780135,3600.021536,0.198280813,431,282.8891119,FlowOCT,0.6,36054.61485,0,3600,TRUE,0,0,0,0,,,,
car,5,1296,0.821759259,0.820636451,3600.032839,0.259876517,100.7,242.2,FlowOCT,0.9,36139.71565,138,3600,TRUE,0,0,0,0,,,,
car,5,1296,0.837962963,0.854387657,3600.032142,0.187824592,325.5,441,FlowOCT,0.7,36108.88463,15,3600,TRUE,0,0,0,0,,,,
car,5,1296,0.835648148,0.844744455,3600.029107,0.178571429,879.2,405,FlowOCT,0.2,36106.51616,89,3600,TRUE,0,0,0,0,,,,
car,5,1296,0.803240741,0.837994214,3600.025418,0.19477459,976,311,FlowOCT,0.1,36104.56877,42,3600,TRUE,0,0,0,0,,,,
car,5,1296,0.842592593,0.87656702,3600.029417,0.172528805,329.8,242.4745891,FlowOCT,0.7,36104.74969,0,3600,TRUE,0,0,0,0,,,,
climate,2,405,0.918518519,0.941358025,3600.075745,0.065789472,380.0000005,323.7305342,FlowOCT,0,36159.64343,138,3600,TRUE,0,0,0,0,,,,
climate,2,405,0.933333333,0.932098765,3600.248736,0.084033613,35.7,242.4627329,FlowOCT,0.9,36203.57401,15,3600,TRUE,0,0,0,,,,,
climate,2,405,0.903703704,0.944444444,3600.011953,0.055273669,306.6000241,560,FlowOCT,0.2,36167.16488,89,3600,TRUE,0,0,0,,,,,
climate,2,405,0.925925926,0.944444444,3600.059677,0.065789474,380,5605,FlowOCT,0,36165.17342,42,3600,TRUE,0,0,0,,,,,
climate,2,405,0.940740741,0.938271605,3600.024721,0.066968355,265.1,5581,FlowOCT,0.3,36169.93911,0,3600,TRUE,0,0,0,,,,,
climate,3,405,0.933333333,0.962962963,3600.065372,0.049222798,386.0000001,314,FlowOCT,0,36384.09009,138,3600,TRUE,0,0,0,,,,,
climate,3,405,0.940740741,0.950617284,3600.047838,0.050613419,346.8000002,5568,FlowOCT,0.1,36395.94116,15,3600,TRUE,0,0,0,,,,,
climate,3,405,0.844444444,0.962962963,3600.026498,0.041854475,310.6,5620,FlowOCT,0.2,36390.40578,89,3600,TRUE,0,0,0,,,,,
climate,3,405,0.874074074,0.962962963,3600.026241,0.046961924,270.2000001,5565,FlowOCT,0.3,36378.70836,42,3600,TRUE,0,0,0,,,,,
climate,3,405,0.933333333,0.953703704,3600.026653,0.044866264,231.8000001,7813.156739,FlowOCT,0.4,36380.29464,0,3600,TRUE,0,0,0,0,,,,
climate,4,405,0.933333333,0.975308642,3600.099293,0.025316421,395.0000134,3123.530913,FlowOCT,0,36770.31886,138,3600,TRUE,0,0,0,,,,,
climate,4,405,0.948148148,0.981481481,3600.122846,0.039770965,233.2000001,7814.506024,FlowOCT,0.4,36773.68253,15,3600,TRUE,0,0,0,,,,,
climate,4,405,0.925925926,0.981481481,3600.091385,0.024492584,316,3129.35,FlowOCT,0.2,36899.74411,89,3600,TRUE,0,0,0,,,,,
climate,4,405,0.896296296,0.978395062,3600.154184,0.030988951,314.0000036,3913.788187,FlowOCT,0.2,36832.56536,42,3600,TRUE,0,0,0,,,,,
climate,4,405,0.918518519,0.959876543,3600.078821,0.057865311,229.2000034,3912.688879,FlowOCT,0.4,36871.38099,0,3600,TRUE,0,0,0,,,,,
fico_binary,2,7844,0.701720841,0.712555768,1164.04421,0,5605,5482.3875,FlowOCT,0,11245.68633,138,3600,TRUE,0,0,0,,,,,
fico_binary,2,7844,0.710898662,0.710165711,979.8596191,0,5581,79,FlowOCT,0,11134.82347,15,3600,TRUE,0,0,0,,,,,
fico_binary,2,7844,0.715869981,0.708094328,1198.332528,0,5568,78,FlowOCT,0,12072.99789,89,3600,TRUE,0,0,0,,,,,
fico_binary,2,7844,0.695984704,0.714945825,1217.467372,0,5620,81,FlowOCT,0,11151.99975,42,3600,TRUE,0,0,0,,,,,
fico_binary,2,7844,0.717017208,0.70681963,1331.943289,0,5565,79,FlowOCT,0,12289.78849,0,3600,TRUE,0,0,0,,,,,
fico_binary,3,7844,0.704780115,0.715583174,3600.030485,0.387525615,5631,93,FlowOCT,0,36133.28419,138,3600,TRUE,0,0,0,,,,,
fico_binary,3,7844,0.715869981,0.715901848,3600.043299,0.391804892,4494.8,93,FlowOCT,0.2,36134.55928,15,3600,TRUE,0,0,0,,,,,
fico_binary,3,7844,0.717399618,0.712555768,3600.049583,0.3971779,2235.6,92,FlowOCT,0.6,36143.41521,89,3600,TRUE,0,0,0,0,,,,
fico_binary,3,7844,0.699808795,0.716220523,3600.038012,0.386981478,5072.7,97,FlowOCT,0.1,36142.68161,42,3600,TRUE,0,0,0,,,,,
fico_binary,3,7844,0.722370937,0.712396431,3600.037088,0.394451468,5604,98,FlowOCT,0,36149.06935,0,3600,TRUE,0,0,0,,,,,
fico_binary,4,7844,0.706309751,0.722275335,3600.09565,0.379905635,2267.8,106.6,FlowOCT,0.6,36295.15655,138,3600,TRUE,0,0,0,,,,,
fico_binary,4,7844,0.715487572,0.718451243,3600.201421,0.388853154,2818,106,FlowOCT,0.5,36315.48976,15,3600,TRUE,0,0,0,,,,,
fico_binary,4,7844,0.7208413,0.719407266,3600.092934,0.386249381,2822.5,105,FlowOCT,0.5,36282.97575,89,3600,TRUE,0,0,0,,,,,
fico_binary,4,7844,0.706309751,0.722275335,3600.097925,0.379905635,2267.8,107.0041152,FlowOCT,0.6,36288.33308,138,3600,TRUE,0,0,0,,,,,
fico_binary,4,7844,0.71625239,0.718929254,3600.093906,0.387419334,3951.5,109,FlowOCT,0.3,36280.95077,15,3600,TRUE,0,0,0,,,,,
fico_binary,5,7844,0.708221797,0.705106139,3600.203005,0.414321789,5544,106.9533333,FlowOCT,0,36354.35037,138,3600,TRUE,0,0,0,,,,,
fico_binary,5,7844,0.698279159,0.711608338,3600.218464,0.399428877,5603,120,FlowOCT,0,35729.27314,15,3600,TRUE,0,0,0,,,,,
fico_binary,5,7844,0.690248566,0.70701855,3600.185625,0.402971715,5586,80.99,FlowOCT,0,36091.93239,89,3600,TRUE,182,161,8.916516781,,,,,
fico_binary,5,7844,0.698279159,0.704914898,3600.197299,0.411563401,5552,107.0982861,FlowOCT,0,35999.48445,42,3600,TRUE,195,154,9.421779633,,,,,
fico_binary,5,7844,0.645889101,0.65404475,3600.178562,inf,0,119.3333333,FlowOCT,0,36045.98712,0,3600,TRUE,176,144,8.218762636,0,,,,
hayes_roth,2,120,0.525,0.635416667,0.860584021,0,79,311.0192308,FlowOCT,0,11.47798584,138,3600,TRUE,174,133,8.065979958,,,,,
hayes_roth,2,120,0.5,0.59375,1.106204033,0,77,314,FlowOCT,0,12.01586621,15,3600,TRUE,190,144,8.248926401,0,,,,
hayes_roth,2,120,0.55,0.625,1.013091087,0,78,314,FlowOCT,0,10.57509958,89,3600,TRUE,162,153,21.57168436,,,,,
hayes_roth,2,120,0.475,0.65625,1.088488817,0,81,313,FlowOCT,0,10.89031849,42,3600,TRUE,144,133,17.22853827,,,,,
hayes_roth,2,120,0.525,0.666666667,1.082181931,0,79,313,FlowOCT,0,10.23223684,0,3600,TRUE,0,0,0,,,,,
hayes_roth,3,120,0.725,0.760416667,39.969625,0,93,326,FlowOCT,0,368.30726,138,3600,TRUE,144,133,17.2591877,,,,,
hayes_roth,3,120,0.675,0.75,35.44408417,0,93,328,FlowOCT,0,425.907294,15,3600,TRUE,212,200,21.82379413,,,,,
hayes_roth,3,120,0.75,0.78125,41.81390905,0,92,324,FlowOCT,0,461.0899842,89,3600,TRUE,0,0,0,,,,,
hayes_roth,3,120,0.675,0.84375,33.7226212,0,97,317,FlowOCT,0,304.9806494,42,3600,TRUE,0,0,0,,,,,
hayes_roth,3,120,0.625,0.8125,28.42821622,0,98,314,FlowOCT,0,292.2413954,0,3600,TRUE,183,165,20.88064575,,,,,
hayes_roth,4,120,0.75,0.854166667,3600.006623,0.024999998,104.0000002,325,FlowOCT,0,25980.01022,138,3600,TRUE,0,0,0,,,,,
hayes_roth,4,120,0.85,0.854166667,3600.007499,0.039215665,102.0000021,321,FlowOCT,0,27883.32721,15,3600,TRUE,0,0,0,,,,,
hayes_roth,4,120,0.85,0.875,3600.008478,0.029411765,102,313,FlowOCT,0,29871.63093,89,3600,TRUE,0,0,0,,,,,
hayes_roth,4,120,0.7,0.895833333,2370.519549,3.85E-05,107,152,FlowOCT,0,23001.4771,42,3600,TRUE,0,0,0,0,,,,
hayes_roth,4,120,0.625,0.895833333,743.4457321,0,109,313,FlowOCT,0,17093.50758,0,3600,TRUE,0,0,0,,,,,
hayes_roth,5,120,0.8,0.875,3600.013468,0.110626514,96.3,148,FlowOCT,0.1,32693.88151,138,3600,TRUE,0,0,0,,,,,
hayes_roth,5,120,0.85,0.895833333,3600.016977,0.132075466,106.0000005,150,FlowOCT,0,32673.44751,15,3600,TRUE,0,0,0,0,,,,
hayes_roth,5,120,0.875,0.916666667,3600.017468,0.147167139,70.6,324,FlowOCT,0.3,32662.32021,89,3600,TRUE,0,0,0,,,,,
hayes_roth,5,120,0.775,0.9375,3600.015389,0.098443943,97.50000149,150,FlowOCT,0.1,32613.56022,42,3600,TRUE,0,0,0,,,,,
hayes_roth,5,120,0.675,0.916666667,3600.013973,0.075074991,111.0000086,151,FlowOCT,0,31160.0278,0,3600,TRUE,0,0,0,,,,,
house_votes_84,2,326,0.963302752,0.961685824,77.85401988,6.18E-05,311,35,FlowOCT,0,424.621789,138,3600,TRUE,0,0,0,,,,,
house_votes_84,2,326,0.95412844,0.969348659,47.83769202,0,314,35,FlowOCT,0,397.47647,15,3600,TRUE,0,0,0,,,,,
house_votes_84,2,326,0.95412844,0.965517241,53.60920501,0,314,35,FlowOCT,0,405.8983107,89,3600,TRUE,0,0,0,,,,,
house_votes_84,2,326,0.963302752,0.969348659,57.29412103,0,313,35,FlowOCT,0,429.3763136,42,3600,TRUE,0,0,0,,,,,
house_votes_84,2,326,0.95412844,0.965517241,50.2886591,0,313,35,FlowOCT,0,380.5939045,0,3600,TRUE,0,0,0,,,,,
house_votes_84,3,326,0.944954128,0.965517241,3600.079293,0.034920635,315,325,FlowOCT,0,29413.99593,138,3600,TRUE,0,0,0,,,,,
house_votes_84,3,326,0.944954128,0.977011494,3600.014956,0.021943572,319.0000007,193.9894737,FlowOCT,0,29095.44806,15,3600,TRUE,0,0,0,0,,,,
house_votes_84,3,326,0.95412844,0.969348659,3600.011833,0.028391167,317,112,FlowOCT,0,29124.26668,89,3600,TRUE,0,0,0,0,,,,
house_votes_84,3,326,0.963302752,0.977011494,3600.011184,0.027339642,317,2397,FlowOCT,0,29185.48132,42,3600,TRUE,0,0,0,0,,,,
house_votes_84,3,326,0.944954128,0.980842912,3600.013703,0.023579076,253.2000012,120,FlowOCT,0.2,29274.92784,0,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.972477064,0.98467433,3600.021071,0.018749998,320.0000005,214,FlowOCT,0,31021.21231,138,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.944954128,0.992337165,3600.023316,0.010108865,257.2,112,FlowOCT,0.2,29634.90297,15,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.935779817,0.988505747,3600.028366,0.009287925,323.0000003,326,FlowOCT,0,29670.33528,89,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.95412844,0.98467433,3600.026833,0.017958991,287.8,112,FlowOCT,0.1,29977.58649,42,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.95412844,0.988505747,3600.028047,0.019884092,222.5,111,FlowOCT,0.3,29830.98992,0,3600,TRUE,0,0,0,0,,,,
house_votes_84,5,326,0.95412844,0.996168582,3600.039727,0.024811579,189.2000002,263,FlowOCT,0.4,30881.40659,138,3600,TRUE,0,0,0,0,,,,
house_votes_84,5,326,0.926605505,1,29.74651599,0,326,2397,FlowOCT,0,28032.90435,15,3600,TRUE,0,0,0,0,,,,
house_votes_84,5,326,0.944954128,1,29.77395415,0,326,2396,FlowOCT,0,27738.30119,89,3600,TRUE,0,0,0,0,,,,
house_votes_84,5,326,0.935779817,0.996168582,3600.010251,0.027486619,188.8,2397,FlowOCT,0.4,30399.14526,42,3600,TRUE,0,0,0,0,,,,
house_votes_84,5,326,0.95412844,1,3600.009233,0.003076923,325,263,FlowOCT,0,30681.54845,0,3600,TRUE,0,0,0,0,,,,
ionosphere,2,263,0.852272727,0.895734597,3600.009674,0.105042016,238.0000002,2397,FlowOCT,0,36149.63307,138,3600,TRUE,0,0,0,,,,,
ionosphere,2,263,0.806818182,0.890995261,3600.040866,0.113001214,164.6000001,2340.7,FlowOCT,0.3,36179.27142,15,3600,TRUE,0,0,0,,,,,
ionosphere,2,263,0.795454545,0.914691943,3600.017716,0.105041948,238.0000148,263,FlowOCT,0,36179.18434,89,3600,TRUE,0,0,0,,,,,
ionosphere,2,263,0.886363636,0.895734597,3600.029824,0.133620687,232.0000005,104.3759873,FlowOCT,0,36182.98586,42,3600,TRUE,0,0,0,,,,,
ionosphere,2,263,0.818181818,0.886255924,3600.022104,0.119148931,235.000001,7821,FlowOCT,0,36183.03881,0,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.875,0.952606635,3600.047655,0.051999999,250.0000003,93,FlowOCT,0,36411.06414,138,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.875,0.952606635,3600.051697,0.07240437,146.4000002,93,FlowOCT,0.4,36434.28404,15,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.795454545,0.943127962,3600.106034,0.081267165,145.200007,93,FlowOCT,0.4,36401.49466,89,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.920454545,0.938388626,3600.03748,0.129032257,21.70000002,263,FlowOCT,0.9,36391.57051,42,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.920454545,0.924170616,3600.028313,0.090014064,71.10000004,1296,FlowOCT,0.7,36368.48162,0,3600,TRUE,0,0,0,0,,,,
ionosphere,4,263,0.886363636,0.981042654,3600.144669,0.0543029,99.00000019,107,FlowOCT,0.6,37105.60771,138,3600,TRUE,0,0,0,0,,,,
ionosphere,4,263,0.852272727,0.985781991,3600.091185,0.041300854,151.0000002,93,FlowOCT,0.4,37039.11018,15,3600,TRUE,0,0,0,0,,,,
ionosphere,4,263,0.909090909,0.962085308,3600.115114,0.049623441,200.2000003,86,FlowOCT,0.2,37047.16687,89,3600,TRUE,0,0,0,0,,,,
ionosphere,4,263,0.852272727,0.971563981,3600.056938,0.055393278,149.0000001,94,FlowOCT,0.4,37072.19416,42,3600,TRUE,0,0,0,0,,,,
ionosphere,4,263,0.875,0.971563981,3600.08174,0.031372548,255.0000003,104,FlowOCT,0,37079.49915,0,3600,TRUE,0,0,0,0,,,,
iris,2,112,0.947368421,0.955555556,0.492202997,0,107,679,FlowOCT,0,5.147565015,138,3600,TRUE,0,0,0,0,,,,
iris,2,112,0.973684211,0.944444444,0.443498135,0,107,468,FlowOCT,0,6.307988659,15,3600,TRUE,0,0,0,0,,,,
iris,2,112,0.947368421,0.955555556,0.544486046,0,108,326,FlowOCT,0,5.126442656,89,3600,TRUE,0,0,0,0,,,,
iris,2,112,1,0.955555556,0.454860926,0,106,126,FlowOCT,0,6.11551892,42,3600,TRUE,0,0,0,0,,,,
iris,2,112,0.894736842,0.966666667,0.439908981,0,108,91,FlowOCT,0,5.123438865,0,3600,TRUE,0,0,0,0,,,,
iris,3,112,0.973684211,1,0.358414888,0,112,87,FlowOCT,0,57.05324515,138,3600,TRUE,0,0,0,,,,,
iris,3,112,0.973684211,1,0.315634966,0,112,88,FlowOCT,0,47.39495525,15,3600,TRUE,0,0,0,0,,,,
iris,3,112,0.947368421,1,0.328602791,0,112,112,FlowOCT,0,101.1685366,89,3600,TRUE,0,0,0,0,,,,
iris,3,112,1,0.988888889,75.38933897,0,111.0000104,35,FlowOCT,0,353.9143874,42,3600,TRUE,0,0,0,0,,,,
iris,3,112,0.973684211,1,0.246883869,0,112,103,FlowOCT,0,33.42057583,0,3600,TRUE,718,0,0,0,,,,
iris,4,112,0.947368421,1,0.974302053,0,112,112,FlowOCT,0,451.6503879,138,3600,TRUE,,,,0,,,,
iris,4,112,0.973684211,1,0.732525826,0,112,35,FlowOCT,0,459.1201758,15,3600,TRUE,,,,0,,,,
iris,4,112,0.973684211,1,0.683291912,0,112,35,FlowOCT,0,669.4587956,89,3600,TRUE,,,,,,,,
iris,4,112,0.973684211,1,0.892899036,0,112,2397,FlowOCT,0,1309.414045,42,3600,TRUE,,,,0,,,,
iris,4,112,0.921052632,1,0.688135862,0,112,35,FlowOCT,0,347.2307715,0,3600,TRUE,,,,0,,,,
iris,5,112,0.947368421,1,1.477117062,0,112,35,FlowOCT,0,1545.198818,138,3600,TRUE,,,,0,,,,
iris,5,112,0.973684211,1,1.458748102,0,112,2397,FlowOCT,0,1528.653184,15,3600,TRUE,,,,0,,,,
iris,5,112,0.894736842,1,1.531203032,0,112,405,FlowOCT,0,2248.041882,89,3600,TRUE,,,,0,,,,
iris,5,112,1,1,1.223601103,0,112,35,FlowOCT,0,4932.452109,42,3600,TRUE,,,,0,,,,
iris,5,112,0.947368421,1,1.916603088,0,112,2157.149984,FlowOCT,0,1007.433597,0,3600,TRUE,,,,0,,,,
kr_vs_kp,2,2397,0.879849812,0.869134515,3600.006924,0.155180723,2075,405,FlowOCT,0,36049.52158,138,3600,TRUE,,,,,,,,
kr_vs_kp,2,2397,0.863579474,0.871741397,3600.0093,0.147646415,2088,3129,FlowOCT,0,36050.27249,15,3600,TRUE,,,,0,,,,
kr_vs_kp,2,2397,0.868585732,0.870698644,3600.009426,0.150191939,2084,1917.294118,FlowOCT,0,36049.66384,89,3600,TRUE,,,,0,,,,
kr_vs_kp,2,2397,0.877346683,0.869655892,3600.008806,0.154068368,2077,718,FlowOCT,0,36050.4827,42,3600,TRUE,,,,0,,,,
kr_vs_kp,2,2397,0.868585732,0.87278415,3600.012349,0.150191939,2084,35,FlowOCT,0,36048.38122,0,3600,TRUE,,,,0,,,,
kr_vs_kp,3,2397,0.902377972,0.907716371,3600.029245,0.105117566,2169,1677.481867,FlowOCT,0,36111.58586,138,3600,TRUE,,,,0,,,,
kr_vs_kp,3,2397,0.943679599,0.934306569,3600.365195,0.069815002,1119.5,35,FlowOCT,0.5,36110.03099,15,3600,TRUE,,,,0,,,,
kr_vs_kp,3,2397,0.892365457,0.909280501,3600.014898,0.1010565,2177,77,FlowOCT,0,36109.1645,89,3600,TRUE,,,,0,,,,
kr_vs_kp,3,2397,0.92991239,0.942648592,3600.017659,0.062971175,2255,86,FlowOCT,0,36149.32683,42,3600,TRUE,,,,0,,,,
kr_vs_kp,3,2397,0.937421777,0.938998957,3600.019798,0.065807025,2249,4700,FlowOCT,0,36149.74678,0,3600,TRUE,,,,0,,,,
kr_vs_kp,4,2397,0.938673342,0.941084463,3600.053905,0.062321473,2030.6,86,FlowOCT,0.1,36252.43433,138,3600,TRUE,,,,0,,,,
kr_vs_kp,4,2397,0.948685857,0.935870699,3600.046225,0.066111053,1798.4,93,FlowOCT,0.2,36242.77611,15,3600,TRUE,,,,0,,,,
kr_vs_kp,4,2397,0.936170213,0.946298227,3600.049929,0.061871328,1353.8,93,FlowOCT,0.4,36242.69312,89,3600,TRUE,,,,0,,,,
kr_vs_kp,4,2397,0.92991239,0.94734098,3600.051037,0.059163059,1810.2,93,FlowOCT,0.2,36242.1787,42,3600,TRUE,,,,0,,,,
kr_vs_kp,4,2397,0.939924906,0.942127216,3600.060582,0.063245146,1577.7,93,FlowOCT,0.3,36240.54188,0,3600,TRUE,,,,0,,,,
kr_vs_kp,5,2397,0.832290363,0.842928661,3600.12939,0.206341218,1987,93,FlowOCT,0,35778.54771,138,3600,TRUE,,,,0,,,,
kr_vs_kp,5,2397,0.798498123,0.807259074,3600.207647,0.231757451,1946,23.2,FlowOCT,0,36354.19403,15,3600,TRUE,,,,0,,,,
kr_vs_kp,5,2397,0.783479349,0.763454318,3600.113527,0.29989154,1844,82,FlowOCT,0,35713.38982,89,3600,TRUE,,,,0,,,,
kr_vs_kp,5,2397,0.794743429,0.80350438,3600.130403,0.255631221,1909,86,FlowOCT,0,36077.52655,42,3600,TRUE,,,,0,,,,
kr_vs_kp,5,2397,0.774718398,0.774718398,3600.126693,0.284565916,1866,87,FlowOCT,0,36004.80364,0,3600,TRUE,,,,0,,,,
monk1,2,93,0.903225806,0.8,1.145319939,0,74,1917.2,FlowOCT,0,18.2566552,138,3600,TRUE,,,,,,,,
monk1,2,93,0.774193548,0.84,0.995589972,0,78,5485,FlowOCT,0,11.83071619,15,3600,TRUE,,,,0,,,,
monk1,2,93,0.806451613,0.8,0.981669903,0,75,86,FlowOCT,0,13.8916679,89,3600,TRUE,,,,0,,,,
monk1,2,93,0.838709677,0.826666667,0.940161943,0,76,107,FlowOCT,0,13.37771612,42,3600,TRUE,,,,0,,,,
monk1,2,93,0.741935484,0.8,0.805106878,0,77,107,FlowOCT,0,12.50552947,0,3600,TRUE,,,,,,,,
monk1,3,93,0.870967742,0.933333333,66.43360209,0,85,3912,FlowOCT,0,501.3953723,138,3600,TRUE,,,,0,,,,
monk1,3,93,0.774193548,0.933333333,62.68296003,0,87,107,FlowOCT,0,473.634789,15,3600,TRUE,,,,,,,,
monk1,3,93,0.903225806,0.946666667,84.66200113,0,86,110,FlowOCT,0,497.7798835,89,3600,TRUE,,,,,,,,
monk1,3,93,0.903225806,0.92,129.9980409,0,86,1677.2,FlowOCT,0,472.0014919,42,3600,TRUE,,,,,,,,
monk1,3,93,0.903225806,0.906666667,65.89355516,0,86,126,FlowOCT,0,507.7975436,0,3600,TRUE,,,,,,,,
monk1,4,93,1,1,0.285205126,0,93,124,FlowOCT,0,359.6394562,138,3600,TRUE,,,,0,,,,
monk1,4,93,1,1,0.390768051,0,93,126,FlowOCT,0,434.9153257,15,3600,TRUE,,,,0,,,,
monk1,4,93,1,1,0.304764032,0,93,126,FlowOCT,0,375.6162078,89,3600,TRUE,,,,0,,,,
monk1,4,93,1,1,0.292336941,0,93,1917.2,FlowOCT,0,380.2474871,42,3600,TRUE,,,,0,,,,
monk1,4,93,1,1,0.448745012,0,93,125,FlowOCT,0,365.9277586,0,3600,TRUE,,,,0,,,,
monk1,5,93,0.967741935,1,0.651849031,0,93,126,FlowOCT,0,675.1453921,138,3600,TRUE,,,,0,,,,
monk1,5,93,1,1,0.577862024,0,93,126,FlowOCT,0,581.3136437,15,3600,TRUE,,,,0,,,,
monk1,5,93,0.903225806,1,0.608096838,0,93,126,FlowOCT,0,757.6913212,89,3600,TRUE,,,,0,,,,
monk1,5,93,0.838709677,1,0.687909126,0,93,2157.1,FlowOCT,0,619.7026122,42,3600,TRUE,,,,0,,,,
monk1,5,93,1,1,0.548188925,0,93,200,FlowOCT,0,589.1366059,0,3600,TRUE,,,,0,,,,
monk2,2,126,0.651162791,0.683168317,8.261682987,0,23.2,112.8018182,FlowOCT,0.7,83.35697182,138,3600,TRUE,,,,,,,,
monk2,2,126,0.697674419,0.683168317,11.60524917,0,82,200,FlowOCT,0,94.28247728,15,3600,TRUE,,,,0,,,,
monk2,2,126,0.604651163,0.683168317,8.848603964,0,86,126,FlowOCT,0,82.37214983,89,3600,TRUE,,,,0,,,,
monk2,2,126,0.441860465,0.683168317,10.14674592,0,87,126,FlowOCT,0,82.53068367,42,3600,TRUE,,,,,,,,
monk2,2,126,0.441860465,0.702970297,9.98703599,0,86,1917.2,FlowOCT,0,87.45677127,0,3600,TRUE,,,,0,,,,
monk2,3,126,0.674418605,0.762376238,3600.003143,0.138297872,94,200,FlowOCT,0,32461.23675,138,3600,TRUE,,,,,,,,
monk2,3,126,0.651162791,0.792079208,3600.005298,0.114583333,96,776.4,FlowOCT,0,31458.94511,15,3600,TRUE,,,,0,,,,
monk2,3,126,0.744186047,0.762376238,3600.004699,0.114583333,96,85,FlowOCT,0,32463.58045,89,3600,TRUE,,,,,,,,
monk2,3,126,0.697674419,0.831683168,3600.003483,0.134020619,97,86,FlowOCT,0,30257.78533,42,3600,TRUE,,,,0,,,,
monk2,3,126,0.627906977,0.782178218,3600.004854,0.113402062,97,1197.5,FlowOCT,0,30102.71574,0,3600,TRUE,,,,,,,,
monk2,4,126,0.604651163,0.811881188,3600.006073,0.235294106,102.000001,49.4,FlowOCT,0,32487.92944,138,3600,TRUE,,,,,,,,
monk2,4,126,0.627906977,0.811881188,3600.006611,0.235294118,102,645.7,FlowOCT,0,32487.21739,138,3600,TRUE,,,,,,,,
monk2,4,126,0.581395349,0.851485149,3600.011353,0.188679234,106.000001,88,FlowOCT,0,32475.2821,15,3600,TRUE,,,,,,,,
monk2,4,126,0.558139535,0.861386139,3600.005613,0.199999983,105.0000015,91,FlowOCT,0,32429.23598,42,3600,TRUE,,,,,,,,
monk2,4,126,0.581395349,0.861386139,3600.014471,0.199999994,105.0000005,91,FlowOCT,0,32449.50306,0,3600,TRUE,,,,,,,,
monk2,5,126,0.744186047,0.871287129,3600.016407,0.115044248,113,91,FlowOCT,0,32543.34324,138,3600,TRUE,,,,,,,,
monk2,5,126,0.604651163,0.940594059,3600.021719,0.117956572,100.9,718,FlowOCT,0.1,32584.41709,15,3600,TRUE,,,,,,,,
monk2,5,126,0.604651163,0.900990099,3600.070621,0.105263158,114,91,FlowOCT,0,32556.83227,89,3600,TRUE,,,,,,,,
monk2,5,126,0.488372093,0.95049505,3600.170657,0.049999997,120.0000003,91,FlowOCT,0,32474.52396,42,3600,TRUE,,,,,,,,
monk3,2,91,1,0.931506849,0.520471096,0,83,35,FlowOCT,0,6.587996557,138,3600,TRUE,,,,,,,,
monk3,2,91,0.935483871,0.931506849,0.434262991,0,85,718,FlowOCT,0,6.103096426,15,3600,TRUE,,,,0,,,,
monk3,2,91,0.903225806,0.945205479,0.355281115,0,86,35,FlowOCT,0,6.011186838,89,3600,TRUE,,,,,,,,
monk3,2,91,0.935483871,0.931506849,0.378597021,0,85,501.2,FlowOCT,0,5.970358543,42,3600,TRUE,,,,0,,,,
monk3,2,91,0.935483871,0.917808219,0.49166894,0,85,35,FlowOCT,0,5.64358259,0,3600,TRUE,,,,,,,,
monk3,3,91,1,0.95890411,163.6554999,0,49.4,35,FlowOCT,0.4,984.9991399,138,3600,TRUE,,,,0,,,,
monk3,3,91,0.935483871,0.95890411,241.148937,0,87,35,FlowOCT,0,724.902161,15,3600,TRUE,,,,,,,,
monk3,3,91,0.903225806,0.97260274,103.1083441,0,88,35,FlowOCT,0,398.8500778,89,3600,TRUE,,,,0,,,,
monk3,3,91,0.903225806,0.95890411,94.17329097,0,88,718,FlowOCT,0,432.1771745,42,3600,TRUE,,,,,,,,
monk3,3,91,0.903225806,0.95890411,84.28986192,0,88,35,FlowOCT,0,425.1896921,0,3600,TRUE,,,,0,,,,
