Data,H,|I|,Out-Acc,In-Acc,Overfit,ObjVal,Num-Branch,Sol-Num,Priority-type,Sol-Time,Model,# CB,User Cuts,Cuts/CB,CB-Time,INT-CB-time,FRAC-CB-TIME,CB-Eps,Time Limit,Rand. State
b.s.,5,468,0.700636943,0.726495726,-0.025858784,83,9,8,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.636942675,0.666666667,-0.029723992,83,8,9,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,83,0,10,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.757961783,0.820512821,-0.062551037,84,26,1,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.757961783,0.818376068,-0.060414285,84,26,2,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.751592357,0.784188034,-0.032595678,84,22,3,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.751592357,0.775641026,-0.024048669,84,20,4,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.751592357,0.754273504,-0.002681148,84,14,5,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.752136752,-0.006913822,84,14,6,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.751592357,0.747863248,0.003729109,84,13,7,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.694267516,0.707264957,-0.012997441,84,4,8,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.643312102,0.668803419,-0.025491317,84,4,9,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.611464968,0.634615385,-0.023150416,84,5,10,data,3600.75247,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.76744186,0.880952381,-0.11351052,15,18,1,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.76744186,0.865079365,-0.097637505,15,17,2,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.581395349,0.80952381,-0.228128461,15,14,3,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.581395349,0.801587302,-0.220191953,15,14,4,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.706349206,-0.008674788,15,5,5,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.642857143,0.031561462,15,2,6,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.603174603,0.071244001,15,1,7,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.547619048,0.150055371,15,2,8,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.547619048,0.150055371,15,2,9,equal,3600.115995,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.627906977,0.849206349,-0.221299372,19,12,1,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.604651163,0.833333333,-0.228682171,19,11,2,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.833333333,-0.112403101,19,12,3,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.833333333,-0.112403101,19,13,4,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.80952381,-0.111849391,19,11,5,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.722222222,-0.024547804,19,5,6,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.69047619,0.030454042,19,3,7,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.642857143,0.031561462,19,2,8,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.603174603,0.071244001,19,1,9,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.547619048,0.150055371,19,2,10,equal,3600.09232,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.603174603,0.071244001,126,0,1,branching,0.442926884,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.395348837,0.444444444,-0.049095607,126,8,2,branching,0.442926884,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.603174603,0.071244001,126,0,1,branching,0.394965172,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.395348837,0.444444444,-0.049095607,126,8,2,branching,0.394965172,CUT,0,0,0,0,0,0,0,3600,15
car,5,1296,0.777777778,0.766203704,0.011574074,303,2,1,equal,3600.105999,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.706018519,0.698302469,0.007716049,303,1,2,equal,3600.105999,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.215277778,0.224537037,-0.009259259,303,1,3,equal,3600.105999,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,303,0,4,equal,3600.105999,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.706018519,0.698302469,0.007716049,1296,0,1,equal,3600.075012,CUT,0,0,0,0,0,0,0,3600,15
car,5,1296,0.215277778,0.224537037,-0.009259259,1296,0,1,branching,4.941069841,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,1296,0,2,branching,4.941069841,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.814102564,-0.087987914,87,14,1,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.814102564,-0.087987914,87,14,2,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.814102564,-0.087987914,87,15,3,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.794871795,-0.081495999,87,14,4,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.790598291,-0.077222494,87,13,5,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.786324786,-0.060210137,87,13,6,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.786324786,-0.060210137,87,13,7,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.700636943,0.758547009,-0.057910066,87,9,8,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.700636943,0.743589744,-0.042952801,87,6,9,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.700636943,0.743589744,-0.042952801,87,6,10,equal,3600.052318,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,1,branching,1.413774967,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,2,branching,1.413774967,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.215277778,0.224537037,-0.009259259,1296,0,1,branching,9.0205369,CUT,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,1296,0,2,branching,9.0205369,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.738853503,0.80982906,-0.070975557,89,14,1,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.719745223,0.805555556,-0.085810333,89,15,2,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.801282051,-0.087906255,89,14,3,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.719745223,0.782051282,-0.062306059,89,8,4,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.775641026,-0.049526376,89,7,5,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.76433121,0.735042735,0.029288475,89,5,6,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.732484076,0.724358974,0.008125102,89,5,7,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.694267516,0.705128205,-0.010860689,89,5,8,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.649681529,0.647435897,0.002245631,89,2,9,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.598726115,0.626068376,-0.027342261,89,3,10,equal,3600.681242,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,1,branching,7.4381001,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,2,branching,7.4381001,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.892523364,-0.239745587,23,27,1,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.88317757,-0.230399792,23,24,2,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.680555556,0.873831776,-0.19327622,23,24,3,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.869158879,-0.216381101,23,24,4,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.869158879,-0.216381101,23,25,5,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.845794393,-0.234683281,23,20,6,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.638888889,0.841121495,-0.202232606,23,19,7,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.841121495,-0.216121495,23,20,8,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.817757009,-0.151090343,23,20,9,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.799065421,-0.132398754,23,22,10,data,3600.215223,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.906542056,-0.239875389,20,30,1,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.901869159,-0.249091381,20,31,2,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.897196262,-0.244418484,20,30,3,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.892523364,-0.239745587,20,30,4,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.638888889,0.887850467,-0.248961578,20,29,5,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.88317757,-0.272066459,20,28,6,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.878504673,-0.253504673,20,27,7,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.873831776,-0.248831776,20,25,8,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.869158879,-0.258047767,20,27,9,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.864485981,-0.25337487,20,26,10,data,3600.349132,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.751592357,0.826923077,-0.07533072,81,29,1,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.751592357,0.824786325,-0.073193968,81,28,2,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.822649573,-0.077426643,81,28,3,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.757961783,0.820512821,-0.062551037,81,29,4,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.732484076,0.80982906,-0.077344983,81,20,5,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.799145299,-0.073030649,81,14,6,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.732484076,0.784188034,-0.051703958,81,14,7,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.662420382,0.773504274,-0.111083891,81,14,8,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.668789809,0.771367521,-0.102577712,81,14,9,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.756410256,-0.04303446,81,11,10,data,3600.057981,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.799145299,-0.085769503,94,31,1,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.797008547,-0.083632751,94,29,2,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.794871795,-0.081495999,94,27,3,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.719745223,0.792735043,-0.07298982,94,28,4,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.719745223,0.788461538,-0.068716316,94,27,5,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.767094017,-0.040979367,94,12,6,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.732484076,0.707264957,0.025219119,94,5,7,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,94,0,8,data,3600.066534,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.597222222,0.897196262,-0.299974039,22,31,1,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.887850467,-0.262850467,22,31,2,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.88317757,-0.272066459,22,30,3,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.597222222,0.878504673,-0.281282451,22,29,4,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.873831776,-0.262720665,22,25,5,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.869158879,-0.244158879,22,22,6,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.859813084,-0.248701973,22,22,7,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.85046729,-0.197689512,22,21,8,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.831775701,-0.165109034,22,17,9,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.827102804,-0.160436137,22,15,10,data,3600.039575,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.597222222,0.901869159,-0.304646937,21,29,1,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.897196262,-0.272196262,21,28,2,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.638888889,0.892523364,-0.253634476,21,28,3,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.887850467,-0.262850467,21,27,4,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.88317757,-0.230399792,21,26,5,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.611111111,0.869158879,-0.258047767,21,24,6,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.864485981,-0.239485981,21,21,7,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.841121495,-0.188343718,21,16,8,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.836448598,-0.18367082,21,15,9,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.831775701,-0.178997923,21,15,10,data,3600.044567,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.680555556,0.822429907,-0.141874351,38,7,1,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.827102804,-0.174325026,38,9,2,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.638888889,0.808411215,-0.169522326,38,7,3,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.638888889,0.808411215,-0.169522326,38,7,4,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.803738318,-0.137071651,38,7,5,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.803738318,-0.137071651,38,7,6,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.694444444,0.785046729,-0.090602285,38,4,7,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.680555556,0.780373832,-0.099818276,38,4,8,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,38,1,9,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,38,0,10,equal,3600.047479,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.375,0.271028037,0.103971963,214,0,1,branching,2.457386017,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,214,0,2,branching,2.457386017,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.333333333,0.261682243,0.07165109,214,3,3,branching,2.457386017,SCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.666666667,0.845794393,-0.179127726,33,11,1,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.694444444,0.827102804,-0.132658359,33,8,2,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.694444444,0.817757009,-0.123312565,33,7,3,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.680555556,0.808411215,-0.127855659,33,6,4,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.708333333,0.799065421,-0.090732087,33,6,5,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.708333333,0.771028037,-0.062694704,33,2,6,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.652777778,0.752336449,-0.099558671,33,2,7,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,33,1,8,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,33,0,9,equal,3600.308882,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,214,0,1,branching,3.795724154,MCF,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.333333333,0.261682243,0.07165109,214,3,2,branching,3.795724154,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.719745223,0.816239316,-0.096494093,86,12,1,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.738853503,0.80982906,-0.070975557,86,12,2,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.801282051,-0.056059121,86,12,3,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.707006369,0.792735043,-0.085728673,86,12,4,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.713375796,0.786324786,-0.07294899,86,11,5,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.707006369,0.77991453,-0.07290816,86,10,6,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.700636943,0.762820513,-0.06218357,86,8,7,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.643312102,0.743589744,-0.100277642,86,8,8,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.624203822,0.741452991,-0.11724917,86,9,9,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.605095541,0.717948718,-0.112853177,86,7,10,equal,3600.069303,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,1,branching,2.132385969,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,2,branching,2.132385969,CUT_w,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.732484076,0.803418803,-0.070934727,92,11,1,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.72611465,0.805555556,-0.079440906,92,13,2,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.757961783,0.803418803,-0.04545702,92,13,3,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.757961783,0.797008547,-0.039046764,92,11,4,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.784188034,-0.038965104,92,7,5,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.747863248,-0.002640318,92,5,6,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.751592357,0.732905983,0.018686374,92,4,7,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.719745223,0.713675214,0.006070009,92,4,8,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.694267516,0.707264957,-0.012997441,92,4,9,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.656050955,0.615384615,0.04066634,92,5,10,equal,3600.06952,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,1,branching,2.98210907,CUT,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.426751592,0.472222222,-0.04547063,468,0,2,branching,2.98210907,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.694444444,0.822429907,-0.127985462,38,8,1,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.708333333,0.808411215,-0.100077882,38,6,2,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.736111111,0.803738318,-0.067627207,38,6,3,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.736111111,0.803738318,-0.067627207,38,7,4,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.708333333,0.775700935,-0.067367601,38,2,5,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.597222222,0.752336449,-0.155114226,38,1,6,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,38,1,7,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,38,0,8,equal,3600.038667,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.680555556,0.827102804,-0.146547248,37,9,1,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.708333333,0.813084112,-0.104750779,37,8,2,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.708333333,0.789719626,-0.081386293,37,4,3,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.708333333,0.775700935,-0.067367601,37,2,4,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.722222222,0.785046729,-0.062824507,37,5,5,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.597222222,0.752336449,-0.155114226,37,1,6,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,37,1,7,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,37,0,8,equal,3600.02771,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,214,0,1,branching,1.04063797,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.333333333,0.261682243,0.07165109,214,3,2,branching,1.04063797,CUT_w,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.625,0.728971963,-0.103971963,214,0,1,branching,1.16217804,CUT,0,0,0,0,0,0,0,3600,15
b.c.,5,214,0.333333333,0.261682243,0.07165109,214,3,2,branching,1.16217804,CUT,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.775,0.916666667,-0.141666667,10,19,1,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.75,0.908333333,-0.158333333,10,15,2,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.725,0.9,-0.175,10,23,3,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.75,0.891666667,-0.141666667,10,23,4,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.75,0.883333333,-0.133333333,10,24,5,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.8,0.875,-0.075,10,24,6,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.8,0.866666667,-0.066666667,10,23,7,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.8,0.866666667,-0.066666667,10,19,8,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.775,0.85,-0.075,10,20,9,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.7,0.791666667,-0.091666667,10,17,10,data,3600.059704,SCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.75,0.925,-0.175,9,28,1,data,3600.348699,MCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.725,0.916666667,-0.191666667,9,30,2,data,3600.348699,MCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.75,0.908333333,-0.158333333,9,29,3,data,3600.348699,MCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.8,0.9,-0.1,9,29,4,data,3600.348699,MCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.725,0.891666667,-0.166666667,9,27,5,data,3600.348699,MCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.7,0.883333333,-0.183333333,9,21,6,data,3600.348699,MCF,0,0,0,0,0,0,0,3600,15
h.r.,5,120,0.7,0.875,-0.175,9,24,7,data,3600.348699,MCF,0,0,0,0,0,0,0,3600,15
